Customer_ID,Asset_Objective_ID,Total
4595,2," $ 646,304.03 "
4596,2," $ 113,562.89 "
4597,2," $ 64,465.34 "
4598,2," $ 358,196.88 "
4599,2," $ 99,482.64 "
4600,2," $ 791,301.66 "
4601,2," $ 154,546.79 "
4602,2," $ 400,021.97 "
4603,2," $ 462,698.54 "
4604,2," $ 218,938.38 "
4605,2," $ 319,923.12 "
4606,2," $ 66,766.00 "
4607,2," $ 547,006.09 "
4608,2," $ 168,113.66 "
4609,2," $ 207,397.49 "
4610,2," $ 127,732.72 "
4611,2," $ 420,495.58 "
4612,2," $ 119,048.69 "
4613,2," $ 782,478.58 "
4614,2," $ 712,448.93 "
4615,2," $ 609,202.73 "
4616,2," $ 960,529.97 "
4617,2," $ 637,166.48 "
4618,2," $ 824,491.81 "
4619,2," $ 57,945.02 "
4620,2," $ 13,009.73 "
4621,2," $ 851,740.53 "
4622,2," $ 1,362,805.20 "
4623,2," $ 392,813.80 "
4624,2," $ 349,520.69 "
4625,2," $ 1,367,712.72 "
4626,2," $ 1,415,039.62 "
4627,2," $ 1,456,465.36 "
4628,2," $ 191,656.05 "
4629,2," $ 379,354.84 "
4630,2," $ 698,283.30 "
4631,2," $ 518,173.29 "
4632,2," $ 243,628.53 "
4633,2," $ 727,804.03 "
4634,2," $ 975,370.41 "
4635,2," $ 18,993.57 "
4636,2," $ 317,110.46 "
4637,2," $ 307,685.61 "
4638,2," $ 1,104,167.69 "
4639,2," $ 382,171.39 "
4640,2," $ 726,967.44 "
4641,2," $ 150,703.63 "
4642,2," $ 143,608.56 "
4643,2," $ 23,255.52 "
4644,2," $ 982,823.73 "
4645,2," $ 426,870.95 "
4646,2," $ 38,297.23 "
4647,2," $ 906,103.18 "
4648,2," $ 1,415,511.50 "
4649,2," $ 736,979.90 "
4650,2," $ 284,282.21 "
4651,2," $ 320,502.05 "
4652,2," $ 663,853.88 "
4653,2," $ 450,983.12 "
4654,2," $ 349,295.85 "
4655,2," $ 1,708,257.43 "
4656,2," $ 1,379,964.04 "
4657,2," $ 548,657.71 "
4658,2," $ 1,322,945.28 "
4659,2," $ 478,649.09 "
4660,2," $ 987,522.28 "
4661,2," $ 173,025.50 "
4662,2," $ 376,184.91 "
4663,2," $ 576,403.78 "
4664,2," $ 163,114.56 "
4665,2," $ 1,568,279.40 "
4666,2," $ 126,508.51 "
4667,2," $ 309,860.50 "
4668,2," $ 59,903.86 "
4669,2," $ 551,085.60 "
4670,2," $ 198,777.80 "
4671,2," $ 394,331.67 "
4672,2," $ 379,435.68 "
4673,2," $ 990,180.75 "
4674,2," $ 186,223.10 "
4675,2," $ 917,096.16 "
4676,2," $ 310,453.34 "
4677,2," $ 1,121,390.44 "
4678,2," $ 521,727.46 "
4679,2," $ 724,280.14 "
4680,2," $ 402,769.01 "
4681,2," $ 248,278.92 "
4682,2," $ 65,448.10 "
4683,2," $ 337,150.20 "
4684,2," $ 386,902.77 "
4685,2," $ 433,356.02 "
4686,2," $ 236,663.14 "
4687,2," $ 667,118.05 "
4688,2," $ 1,032,120.43 "
4689,2," $ 32,417.28 "
4690,2," $ 1,128,103.49 "
4691,2," $ 789,167.92 "
4692,2," $ 437,658.51 "
4693,2," $ 487,733.88 "
4694,2," $ 562,350.07 "
4695,2," $ 708,232.32 "
4696,2," $ 248,134.41 "
4697,2," $ 625,170.01 "
4698,2," $ 512,428.90 "
4699,2," $ 498,384.40 "
4700,2," $ 1,170,970.73 "
4701,2," $ 1,223,515.76 "
4702,2," $ 990,968.60 "
4703,2," $ 277,518.36 "
4704,2," $ 84,554.67 "
4705,2," $ 292,375.30 "
4706,2," $ 1,304,469.79 "
4707,2," $ 688,881.60 "
4708,2," $ 1,065,873.46 "
4709,2," $ 677,984.08 "
4710,2," $ 29,757.50 "
4711,2," $ 331,646.52 "
4712,2," $ 176,871.08 "
4713,2," $ 355,847.39 "
4714,2," $ 26,284.70 "
4715,2," $ 569,932.88 "
4716,2," $ 295,090.42 "
4717,2," $ 465,158.25 "
4718,2," $ 133,880.45 "
4719,2," $ 67,022.98 "
4720,2," $ 260,716.61 "
4721,2," $ 1,028,043.76 "
4722,2," $ 375,211.92 "
4723,2," $ 117,355.49 "
4724,2," $ 115,602.48 "
4725,2," $ 479,712.46 "
4726,2," $ 356,619.56 "
4727,2," $ 67,241.89 "
4728,2," $ 723,793.65 "
4729,2," $ 757,402.66 "
4730,2," $ 319,756.61 "
4731,2," $ 41,670.58 "
4732,2," $ 1,282,370.57 "
4733,2," $ 1,514,638.14 "
4734,2," $ 907,264.94 "
4735,2," $ 1,464,119.02 "
4736,2," $ 975,307.39 "
4737,2," $ 1,220,341.77 "
4738,2," $ 85,004.12 "
4739,2," $ 750,459.34 "
4740,2," $ 989,539.03 "
4741,2," $ 186,580.85 "
4742,2," $ 204,913.44 "
4743,2," $ 525,422.59 "
4744,2," $ 328,118.17 "
4745,2," $ 1,024,997.18 "
4746,2," $ 299,003.28 "
4747,2," $ 1,115,979.49 "
4748,2," $ 745,183.15 "
4749,2," $ 567,336.15 "
4750,2," $ 179,990.16 "
4751,2," $ 864,244.92 "
4752,2," $ 431,398.13 "
4753,2," $ 437,700.82 "
4754,2," $ 816,739.72 "
4755,2," $ 233,089.00 "
4756,2," $ 386,829.12 "
4757,2," $ 437,044.37 "
4758,2," $ 735,377.76 "
4759,2," $ 302,381.86 "
4760,2," $ 875,677.82 "
4761,2," $ 161,648.03 "
4762,2," $ 151,277.54 "
4763,2," $ 721,856.88 "
4764,2," $ 1,030,460.72 "
4765,2," $ 557,065.61 "
4766,2," $ 228,958.94 "
4767,2," $ 472,094.40 "
4768,2," $ 602,960.20 "
4769,2," $ 536,877.72 "
4770,2," $ 70,563.17 "
4771,2," $ 1,494,059.39 "
4772,2," $ 258,126.57 "
4773,2," $ 1,377,049.97 "
4774,2," $ 853,149.37 "
4775,2," $ 834,252.65 "
4776,2," $ 578,451.97 "
4777,2," $ 1,342,988.64 "
4778,2," $ 448,748.21 "
4779,2," $ 182,854.37 "
4780,2," $ 405,706.85 "
4781,2," $ 92,429.34 "
4782,2," $ 243,875.81 "
4783,2," $ 78,940.99 "
4784,2," $ 497,246.77 "
4785,2," $ 530,737.11 "
4786,2," $ 86,457.02 "
4787,2," $ 952,270.27 "
4788,2," $ 454,013.60 "
4789,2," $ 115,022.48 "
4790,2," $ 283,497.12 "
4791,2," $ 703,702.08 "
4792,2," $ 1,146,484.34 "
4793,2," $ 178,049.78 "
4794,2," $ 414,299.75 "
4795,2," $ 107,466.34 "
4796,2," $ 615,257.51 "
4797,2," $ 239,581.44 "
4798,2," $ 440,906.02 "
4799,2," $ 295,237.68 "
4800,2," $ 911,547.42 "
4801,2," $ 525,729.14 "
4802,2," $ 566,506.60 "
4803,2," $ 192,954.70 "
4804,2," $ 671,322.12 "
4805,2," $ 370,507.39 "
4806,2," $ 355,701.77 "
4807,2," $ 276,887.90 "
4808,2," $ 682,980.96 "
4809,2," $ 759,274.99 "
4810,2," $ 746,802.86 "
4811,2," $ 1,208,547.94 "
4812,2," $ 430,754.11 "
4813,2," $ 237,730.46 "
4814,2," $ 686,124.58 "
4815,2," $ 500,224.55 "
4816,2," $ 1,303,678.71 "
4817,2," $ 1,430,608.32 "
4818,2," $ 1,145,504.91 "
4819,2," $ 221,505.64 "
4820,2," $ 119,403.76 "
4821,2," $ 334,473.64 "
4822,2," $ 329,879.26 "
4823,2," $ 287,581.30 "
4824,2," $ 269,330.64 "
4825,2," $ 792,060.42 "
4826,2," $ 294,751.44 "
4827,2," $ 159,205.02 "
4828,2," $ 516,148.30 "
4829,2," $ 516,001.54 "
4830,2," $ 810,832.90 "
4831,2," $ 362,088.58 "
4832,2," $ 360,953.95 "
4833,2," $ 5,478.34 "
4834,2," $ 401,238.14 "
4835,2," $ 426,520.13 "
4836,2," $ 771,311.72 "
4837,2," $ 701,849.34 "
4838,2," $ 172,906.70 "
4839,2," $ 126,394.67 "
4840,2," $ 373,691.02 "
4841,2," $ 233,876.48 "
4842,2," $ 232,306.81 "
4843,2," $ 469,758.74 "
4844,2," $ 534,861.98 "
4845,2," $ 373,140.96 "
4846,2," $ 58,705.00 "
4847,2," $ 937,297.15 "
4848,2," $ 478,036.22 "
4849,2," $ 1,706,319.30 "
4850,2," $ 1,439,962.62 "
4851,2," $ 1,519,706.36 "
4852,2," $ 1,661,086.66 "
4853,2," $ 739,225.15 "
4854,2," $ 243,946.43 "
4855,2," $ 1,188,367.63 "
4856,2," $ 758,836.34 "
4857,2," $ 1,375,339.39 "
4858,2," $ 1,042,747.95 "
4859,2," $ 1,218,055.10 "
4860,2," $ 91,521.22 "
4861,2," $ 1,184,287.91 "
4862,2," $ 673,820.47 "
4863,2," $ 813,873.83 "
4864,2," $ 142,308.58 "
4865,2," $ 538,099.32 "
4866,2," $ 193,832.06 "
4867,2," $ 392,950.70 "
4868,2," $ 472,682.26 "
4869,2," $ 721,432.97 "
4870,2," $ 920,370.82 "
4871,2," $ 331,630.07 "
4872,2," $ 65,759.76 "
4873,2," $ 186,349.42 "
4874,2," $ 209,004.67 "
4875,2," $ 273,378.33 "
4876,2," $ 396,129.79 "
4877,2," $ 236,484.58 "
4878,2," $ 859,355.14 "
4879,2," $ 812,465.86 "
4880,2," $ 348,865.92 "
4881,2," $ 85,200.10 "
4882,2," $ 618,026.98 "
4883,2," $ 792,167.76 "
4884,2," $ 99,174.07 "
4885,2," $ 580,005.50 "
4886,2," $ 742,635.17 "
4887,2," $ 1,076,561.63 "
4888,2," $ 1,344,025.44 "
4889,2," $ 846,523.87 "
4890,2," $ 882,299.52 "
4891,2," $ 185,547.28 "
4892,2," $ 1,678,534.96 "
4893,2," $ 702,301.88 "
4894,2," $ 649,176.31 "
4895,2," $ 105,681.12 "
4896,2," $ 467,193.60 "
4897,2," $ 74,088.86 "
4898,2," $ 194,787.41 "
4899,2," $ 121,438.37 "
4900,2," $ 72,774.24 "
4901,2," $ 1,142,632.17 "
4902,2," $ 692,599.42 "
4903,2," $ 90,234.91 "
4904,2," $ 148,170.86 "
4905,2," $ 174,241.27 "
4906,2," $ 323,002.90 "
4907,2," $ 579,346.73 "
4908,2," $ 755,191.56 "
4909,2," $ 572,438.21 "
4910,2," $ 18,991.15 "
4911,2," $ 615,438.86 "
4912,2," $ 466,446.17 "
4913,2," $ 957,999.74 "
4914,2," $ 220,899.60 "
4915,2," $ 915,518.64 "
4916,2," $ 1,133,418.87 "
4917,2," $ 439,996.90 "
4918,2," $ 176,347.87 "
4919,2," $ 208,947.02 "
4920,2," $ 911,055.34 "
4921,2," $ 354,094.85 "
4922,2," $ 1,647,781.40 "
4923,2," $ 144,867.23 "
4924,2," $ 1,373,652.35 "
4925,2," $ 747,404.06 "
4926,2," $ 936,663.17 "
4927,2," $ 745,583.10 "
4928,2," $ 858,580.65 "
4929,2," $ 330,628.09 "
4930,2," $ 84,802.75 "
4931,2," $ 161,672.74 "
4932,2," $ 196,464.58 "
4933,2," $ 441,793.15 "
4934,2," $ 5,551.46 "
4935,2," $ 154,952.98 "
4936,2," $ 594,504.46 "
4937,2," $ 540,854.67 "
4938,2," $ 50,769.60 "
4939,2," $ 294,929.51 "
4940,2," $ 286,016.94 "
4941,2," $ 440,795.41 "
4942,2," $ 696,162.38 "
4943,2," $ 836,963.83 "
4944,2," $ 220,730.00 "
4945,2," $ 803,964.53 "
4946,2," $ 672,017.64 "
4947,2," $ 702,635.86 "
4948,2," $ 1,346,559.38 "
4949,2," $ 661,713.58 "
4950,2," $ 1,330,088.83 "
4951,2," $ 33,269.90 "
4952,2," $ 842,281.20 "
4953,2," $ 1,712,418.62 "
4954,2," $ 812,808.00 "
4955,2," $ 129,512.56 "
4956,2," $ 324,152.93 "
4957,2," $ 225,125.33 "
4958,2," $ 408,039.09 "
4959,2," $ 371,565.27 "
4960,2," $ 16,141.92 "
4961,2," $ 340,031.14 "
4962,2," $ 4,565.38 "
4963,2," $ 97,427.23 "
4964,2," $ 374,696.88 "
4965,2," $ 265,252.72 "
4966,2," $ 212,824.20 "
4967,2," $ 47,401.68 "
4968,2," $ 588,090.84 "
4969,2," $ 29,612.28 "
4970,2," $ 492,390.37 "
4971,2," $ 1,007,634.01 "
4972,2," $ 8,110.71 "
4973,2," $ 391,278.05 "
4974,2," $ 345,758.52 "
4975,2," $ 957,400.59 "
4976,2," $ 120,780.12 "
4977,2," $ 1,337,539.97 "
4978,2," $ 213,094.91 "
4979,2," $ 466,481.20 "
4980,2," $ 503,040.27 "
4981,2," $ 634,668.31 "
4982,2," $ 1,384,986.82 "
4983,2," $ 851,606.78 "
4984,2," $ 1,223,628.94 "
4985,2," $ 306,073.58 "
4986,2," $ 74,250.58 "
4987,2," $ 58,205.23 "
4988,2," $ 277,778.30 "
4989,2," $ 926,836.42 "
4990,2," $ 72,019.30 "
4991,2," $ 99,806.50 "
4992,2," $ 274,666.98 "
4993,2," $ 680,720.83 "
4994,2," $ 936,448.01 "
4995,2," $ 120,401.57 "
4996,2," $ 291,307.02 "
4997,2," $ 187,142.64 "
4998,2," $ 378,302.17 "
4999,2," $ 113,597.45 "
5000,2," $ 336,278.59 "
5001,2," $ 971,708.89 "
5002,2," $ 24,372.32 "
5003,2," $ 318,232.27 "
5004,2," $ 148,753.32 "
5005,2," $ 386,521.97 "
5006,2," $ 52,594.60 "
5007,2," $ 6,284.20 "
5008,2," $ 34,367.52 "
5009,2," $ 123,058.94 "
5010,2," $ 285,428.93 "
5011,2," $ 555,487.58 "
5012,2," $ 305,890.79 "
5013,2," $ 745,870.92 "
5014,2," $ 202,733.28 "
5015,2," $ 243,761.01 "
5016,2," $ 1,426,315.22 "
5017,2," $ 36,429.70 "
5018,2," $ 1,282,526.64 "
5019,2," $ 1,372,329.07 "
5020,2," $ 87,176.74 "
5021,2," $ 121,953.25 "
5022,2," $ 15,229.73 "
5023,2," $ 336,957.06 "
5024,2," $ 90,312.86 "
5025,2," $ 771,903.65 "
5026,2," $ 399,929.86 "
5027,2," $ 280,478.59 "
5028,2," $ 29,009.43 "
5029,2," $ 384,983.71 "
5030,2," $ 634,354.59 "
5031,2," $ 731,836.43 "
5032,2," $ 676,797.47 "
5033,2," $ 64,534.81 "
5034,2," $ 122,207.39 "
5035,2," $ 169,892.81 "
5036,2," $ 792,748.68 "
5037,2," $ 266,199.35 "
5038,2," $ 848,625.47 "
5039,2," $ 698,914.22 "
5040,2," $ 1,052,582.04 "
5041,2," $ 537,903.07 "
5042,2," $ 761,986.66 "
5043,2," $ 902,932.13 "
5044,2," $ 383,928.66 "
5045,2," $ 505,958.18 "
5046,2," $ 277,811.90 "
5047,2," $ 826,755.26 "
5048,2," $ 366,901.75 "
5049,2," $ 405,564.02 "
5050,2," $ 155,011.10 "
5051,2," $ 244,421.14 "
5052,2," $ 1,097,892.40 "
5053,2," $ 532,808.76 "
5054,2," $ 1,192,401.78 "
5055,2," $ 211,993.80 "
5056,2," $ 1,321,037.16 "
5057,2," $ 255,160.80 "
5058,2," $ 38,821.97 "
5059,2," $ 681,421.68 "
5060,2," $ 1,335,521.43 "
5061,2," $ 424,616.95 "
5062,2," $ 1,215,859.25 "
5063,2," $ 23,054.11 "
5064,2," $ 194,826.24 "
5065,2," $ 343,148.78 "
5066,2," $ 5,551.20 "
5067,2," $ 176,183.14 "
5068,2," $ 109,965.89 "
5069,2," $ 249,154.46 "
5070,2," $ 867,966.45 "
5071,2," $ 90,086.88 "
5072,2," $ 165,860.64 "
5073,2," $ 101,513.28 "
5074,2," $ 599,871.23 "
5075,2," $ 114,180.13 "
5076,2," $ 799,034.72 "
5077,2," $ 253,608.19 "
5078,2," $ 168,568.27 "
5079,2," $ 146,768.14 "
5080,2," $ 531,229.48 "
5081,2," $ 342,667.44 "
5082,2," $ 274,094.41 "
5083,2," $ 243,130.03 "
5084,2," $ 752,601.02 "
5085,2," $ 67,300.13 "
5086,2," $ 372,967.26 "
5087,2," $ 974,094.22 "
5088,2," $ 205,507.47 "
5089,2," $ 648,999.84 "
5090,2," $ 618,313.77 "
5091,2," $ 603,164.51 "
5092,2," $ 302,468.26 "
5093,2," $ 1,029,014.67 "
5094,2," $ 1,345,586.86 "
5095,2," $ 857,875.28 "
5096,2," $ 1,064,041.40 "
5097,2," $ 114,277.39 "
5098,2," $ 1,548,851.16 "
5099,2," $ 886,470.74 "
5100,2," $ 239,128.93 "
5101,2," $ 400,882.08 "
5102,2," $ 347,641.54 "
5103,2," $ 377,321.52 "
5104,2," $ 614,081.78 "
5105,2," $ 179,670.72 "
5106,2," $ 1,114,972.53 "
5107,2," $ 421,514.59 "
5108,2," $ 58,572.03 "
5109,2," $ 709,705.61 "
5110,2," $ 38,272.55 "
5111,2," $ 2,909.84 "
5112,2," $ 741,007.96 "
5113,2," $ 139,129.34 "
5114,2," $ 440,869.48 "
5115,2," $ 1,083,639.74 "
5116,2," $ 113,908.95 "
5117,2," $ 1,111,914.89 "
5118,2," $ 701,214.97 "
5119,2," $ 46,508.11 "
5120,2," $ 589,165.27 "
5121,2," $ 44,829.85 "
5122,2," $ 465,164.64 "
5123,2," $ 55,450.51 "
5124,2," $ 642,597.75 "
5125,2," $ 498,940.99 "
5126,2," $ 1,200,369.54 "
5127,2," $ 877,895.54 "
5128,2," $ 603,909.73 "
5129,2," $ 1,709,715.17 "
5130,2," $ 677,870.90 "
5131,2," $ 208,105.29 "
5132,2," $ 547,836.91 "
5133,2," $ 1,531,737.73 "
5134,2," $ 1,145,510.38 "
5135,2," $ 295,602.14 "
5136,2," $ 159,207.90 "
5137,2," $ 352,774.77 "
5138,2," $ 371,502.84 "
5139,2," $ 202,951.64 "
5140,2," $ 916,809.18 "
5141,2," $ 220,961.28 "
5142,2," $ 802,834.56 "
5143,2," $ 841,362.72 "
5144,2," $ 189,307.44 "
5145,2," $ 644,610.82 "
5146,2," $ 261,772.30 "
5147,2," $ 447,640.46 "
5148,2," $ 590,033.78 "
5149,2," $ 355,033.32 "
5150,2," $ 645,682.87 "
5151,2," $ 140,053.02 "
5152,2," $ 78,478.96 "
5153,2," $ 429,541.49 "
5154,2," $ 38,987.62 "
5155,2," $ 301,707.94 "
5156,2," $ 354,313.44 "
5157,2," $ 1,031,603.47 "
5158,2," $ 459,177.72 "
5159,2," $ 1,687,586.57 "
5160,2," $ 1,186,392.10 "
5161,2," $ 66,308.20 "
5162,2," $ 873,725.33 "
5163,2," $ 305,349.84 "
5164,2," $ 1,337,159.40 "
5165,2," $ 218,277.73 "
5166,2," $ 51,635.64 "
5167,2," $ 813,293.76 "
5168,2," $ 463,291.01 "
5169,2," $ 728,525.86 "
5170,2," $ 216,404.02 "
5171,2," $ 24,256.97 "
5172,2," $ 136,367.66 "
5173,2," $ 438,604.80 "
5174,2," $ 273,851.14 "
5175,2," $ 153,844.66 "
5176,2," $ 776,871.39 "
5177,2," $ 762,547.78 "
5178,2," $ 571,341.08 "
5179,2," $ 382,382.35 "
5180,2," $ 280,531.82 "
5181,2," $ 469,885.02 "
5182,2," $ 811,124.06 "
5183,2," $ 47,660.75 "
5184,2," $ 852,538.18 "
5185,2," $ 303,008.54 "
5186,2," $ 561,287.49 "
5187,2," $ 369,846.91 "
5188,2," $ 486,061.69 "
5189,2," $ 128,287.93 "
5190,2," $ 58,375.38 "
5191,2," $ 452,455.58 "
5192,2," $ 206,016.53 "
5193,2," $ 741,047.29 "
5194,2," $ 1,309,743.79 "
5195,2," $ 132,085.30 "
5196,2," $ 659,985.87 "
5197,2," $ 777,531.84 "
5198,2," $ 373,890.24 "
5199,2," $ 457,364.45 "
5200,2," $ 622,354.52 "
5201,2," $ 773,746.21 "
5202,2," $ 1,395,143.65 "
5203,2," $ 1,072,721.88 "
5204,2," $ 841,521.31 "
5205,2," $ 955,724.14 "
5206,2," $ 923,110.91 "
5207,2," $ 1,065,864.10 "
5208,2," $ 352,469.26 "
5209,2," $ 573,560.96 "
5210,2," $ 938,868.00 "
5211,2," $ 270,579.74 "
5212,2," $ 206,195.52 "
5213,2," $ 691,717.25 "
5214,2," $ 446,003.19 "
5215,2," $ 728,176.90 "
5216,2," $ 755,179.89 "
5217,2," $ 223,490.88 "
5218,2," $ 433,410.91 "
5219,2," $ 33,135.09 "
5220,2," $ 1,361.40 "
5221,2," $ 827,543.23 "
5222,2," $ 87,190.85 "
5223,2," $ 696,658.87 "
5224,2," $ 216,296.78 "
5225,2," $ 88,717.42 "
5226,2," $ 126,402.51 "
5227,2," $ 502,522.79 "
5228,2," $ 768,372.10 "
5229,2," $ 383,140.37 "
5230,2," $ 114,596.21 "
5231,2," $ 629,391.28 "
5232,2," $ 718,244.01 "
5233,2," $ 264,774.96 "
5234,2," $ 26,039.46 "
5235,2," $ 227,833.80 "
5236,2," $ 34,567.08 "
5237,2," $ 1,403,385.87 "
5238,2," $ 487,269.22 "
5239,2," $ 971,508.96 "
5240,2," $ 1,602,066.47 "
5241,2," $ 151,833.60 "
5242,2," $ 1,361,949.26 "
5243,2," $ 83,501.14 "
5244,2," $ 940,156.85 "
5245,2," $ 1,129,476.96 "
5246,2," $ 477,699.84 "
5247,2," $ 323,344.51 "
5248,2," $ 37,505.89 "
5249,2," $ 950,085.85 "
5250,2," $ 188,351.83 "
5251,2," $ 263,872.17 "
5252,2," $ 1,117,831.56 "
5253,2," $ 905,546.78 "
5254,2," $ 610,966.54 "
5255,2," $ 131,103.50 "
5256,2," $ 274,427.48 "
5257,2," $ 510,377.28 "
5258,2," $ 224,032.99 "
5259,2," $ 344,875.73 "
5260,2," $ 348,039.65 "
5261,2," $ 921,659.79 "
5262,2," $ 1,039,693.94 "
5263,2," $ 352,938.21 "
5264,2," $ 6,710.69 "
5265,2," $ 153,019.80 "
5266,2," $ 1,087,918.56 "
5267,2," $ 507,971.20 "
5268,2," $ 1,009,327.91 "
5269,2," $ 520,002.43 "
5270,2," $ 797,341.25 "
5271,2," $ 1,240,724.04 "
5272,2," $ 543,265.75 "
5273,2," $ 1,034,757.50 "
5274,2," $ 250,565.53 "
5275,2," $ 1,418,619.74 "
5276,2," $ 409,679.14 "
5277,2," $ 987,848.01 "
5278,2," $ 289,670.69 "
5279,2," $ 1,147,826.07 "
5280,2," $ 278,038.83 "
5281,2," $ 238,036.03 "
5282,2," $ 509,190.88 "
5283,2," $ 709,968.93 "
5284,2," $ 262,239.17 "
5285,2," $ 159,034.46 "
5286,2," $ 772,317.85 "
5287,2," $ 942,736.55 "
5288,2," $ 7,708.22 "
5289,2," $ 329,397.17 "
5290,2," $ 410,267.81 "
5291,2," $ 295,137.89 "
5292,2," $ 477,457.00 "
5293,2," $ 609,240.10 "
5294,2," $ 945,349.06 "
5295,2," $ 29,791.07 "
5296,2," $ 232,452.38 "
5297,2," $ 593,434.30 "
5298,2," $ 309,160.40 "
5299,2," $ 276,969.12 "
5300,2," $ 451,618.10 "
5301,2," $ 906,672.10 "
5302,2," $ 1,671,788.33 "
5303,2," $ 1,690,284.84 "
5304,2," $ 1,156,929.98 "
5305,2," $ 1,436,698.77 "
5306,2," $ 533,493.04 "
5307,2," $ 357,950.53 "
5308,2," $ 242,787.11 "
5309,2," $ 207,302.63 "
5310,2," $ 340,419.92 "
5311,2," $ 837,498.44 "
5312,2," $ 66,557.47 "
5313,2," $ 202,095.89 "
5314,2," $ 344,167.49 "
5315,2," $ 834,732.75 "
5316,2," $ 197,609.38 "
5317,2," $ 552,166.04 "
5318,2," $ 103,761.02 "
5319,2," $ 532,654.53 "
5320,2," $ 734,796.40 "
5321,2," $ 273,667.14 "
5322,2," $ 167,885.35 "
5323,2," $ 479,279.05 "
5324,2," $ 513,560.95 "
5325,2," $ 762,877.06 "
5326,2," $ 966,349.58 "
5327,2," $ 1,543,485.20 "
5328,2," $ 271,977.00 "
5329,2," $ 1,145,741.37 "
5330,2," $ 233,414.27 "
5331,2," $ 882,909.85 "
5332,2," $ 371,486.74 "
5333,2," $ 247,306.35 "
5334,2," $ 815,160.10 "
5335,2," $ 354,200.69 "
5336,2," $ 1,136,447.86 "
5337,2," $ 741,313.73 "
5338,2," $ 218,121.94 "
5339,2," $ 802,973.15 "
5340,2," $ 396,973.70 "
5341,2," $ 40,086.95 "
5342,2," $ 501,477.09 "
5343,2," $ 45,822.14 "
5344,2," $ 151,306.56 "
5345,2," $ 667,074.24 "
5346,2," $ 1,067,328.12 "
5347,2," $ 36,890.73 "
5348,2," $ 978,227.60 "
5349,2," $ 288,885.12 "
5350,2," $ 278,761.30 "
5351,2," $ 592,824.01 "
5352,2," $ 790,945.02 "
5353,2," $ 358,286.76 "
5354,2," $ 308,706.05 "
5355,2," $ 295,767.13 "
5356,2," $ 408,315.00 "
5357,2," $ 1,028,466.14 "
5358,2," $ 610,802.73 "
5359,2," $ 680,094.49 "
5360,2," $ 56,520.24 "
5361,2," $ 730,524.10 "
5362,2," $ 500,567.18 "
5363,2," $ 494,942.23 "
5364,2," $ 1,085,711.96 "
5365,2," $ 374,468.45 "
5366,2," $ 463,148.93 "
5367,2," $ 258,358.20 "
5368,2," $ 77,972.98 "
5369,2," $ 720,522.24 "
5370,2," $ 774,896.03 "
5371,2," $ 252,568.66 "
5372,2," $ 236,516.11 "
5373,2," $ 1,111,499.02 "
5374,2," $ 244,939.51 "
5375,2," $ 55,713.98 "
5376,2," $ 714,072.35 "
5377,2," $ 150,186.96 "
5378,2," $ 910,110.28 "
5379,2," $ 297,210.38 "
5380,2," $ 171,008.35 "
5381,2," $ 179,159.27 "
5382,2," $ 1,095,187.74 "
5383,2," $ 1,713,261.02 "
5384,2," $ 285,185.81 "
5385,2," $ 1,645,066.89 "
5386,2," $ 1,066,604.83 "
5387,2," $ 1,419,998.40 "
5388,2," $ 844,156.51 "
5389,2," $ 1,096,615.24 "
5390,2," $ 14,273.80 "
5391,2," $ 144,163.76 "
5392,2," $ 1,089,673.69 "
5393,2," $ 86,900.69 "
5394,2," $ 272,592.00 "
5395,2," $ 1,519,055.77 "
5396,2," $ 1,423,914.34 "
5397,2," $ 211,858.42 "
5398,2," $ 315,313.60 "
5399,2," $ 63,328.75 "
5400,2," $ 229,432.94 "
5401,2," $ 179,022.77 "
5402,2," $ 328,012.85 "
5403,2," $ 188,858.64 "
5404,2," $ 547,747.40 "
5405,2," $ 476,991.89 "
5406,2," $ 531,110.25 "
5407,2," $ 689,285.72 "
5408,2," $ 303,847.54 "
5409,2," $ 738,478.31 "
5410,2," $ 1,023,733.56 "
5411,2," $ 854,971.03 "
5412,2," $ 1,281,352.26 "
5413,2," $ 760,473.10 "
5414,2," $ 985,037.24 "
5415,2," $ 630,691.66 "
5416,2," $ 1,549,607.33 "
5417,2," $ 434,661.81 "
5418,2," $ 1,519,571.92 "
5419,2," $ 413,524.74 "
5420,2," $ 843,737.82 "
5421,2," $ 643,848.48 "
5422,2," $ 233,036.88 "
5423,2," $ 102,468.56 "
5424,2," $ 355,327.63 "
5425,2," $ 359,976.05 "
5426,2," $ 247,735.68 "
5427,2," $ 832,763.06 "
5428,2," $ 432,522.43 "
5429,2," $ 330,356.79 "
5430,2," $ 799,011.56 "
5431,2," $ 605,468.56 "
5432,2," $ 203,118.91 "
5433,2," $ 271,219.80 "
5434,2," $ 736,763.90 "
5435,2," $ 68,555.90 "
5436,2," $ 697,378.46 "
5437,2," $ 508,259.98 "
5438,2," $ 958,668.71 "
5439,2," $ 267,888.67 "
5440,2," $ 486,159.32 "
5441,2," $ 996,780.33 "
5442,2," $ 643,270.12 "
5443,2," $ 830,324.28 "
5444,2," $ 711,917.42 "
5445,2," $ 1,185,108.48 "
5446,2," $ 489,876.91 "
5447,2," $ 644,377.44 "
5448,2," $ 700,528.20 "
5449,2," $ 874,605.12 "
5450,2," $ 247,994.96 "
5451,2," $ 1,192,599.76 "
5452,2," $ 1,224,542.71 "
